timestamp,batch_size,fetch_ms,tlc_duration_ms,tlc_non_fetch_ms,exit_code
2026-09-09T16:34:32.761199255Z,50,3510.346,4748.694,1238.348,0
2026-09-09T16:34:37.738906414Z,50,2714.240,3959.477,1245.236,0
2026-09-09T16:34:42.649005507Z,50,2794.083,3899.225,1105.143,0
2026-09-09T16:34:47.724633597Z,50,2853.952,4064.741,1210.789,0
2026-09-09T16:34:51.820035485Z,50,1771.686,3081.532,1309.847,0
2026-09-09T16:34:55.735340036Z,50,1709.349,2901.020,1191.671,0
2026-09-09T16:35:00.741629263Z,50,2791.962,3994.716,1202.753,0
2026-09-09T16:35:05.751905504Z,50,2778.157,3999.564,1221.407,0
2026-09-09T16:35:09.743125245Z,50,1649.910,2979.439,1329.529,0
2026-09-09T16:35:13.764235241Z,50,1796.376,3009.929,1213.553,0
2026-09-09T16:35:20.473299342Z,49,4579.596,5697.284,1117.688,0
2026-09-09T16:35:23.754421759Z,50,1022.644,2269.110,1246.466,0
2026-09-09T16:35:28.810353769Z,50,2799.870,4044.883,1245.013,0
2026-09-09T16:35:33.784405496Z,50,2733.890,3963.715,1229.825,0
2026-09-09T16:35:37.785901129Z,50,1756.917,2989.739,1232.822,0
2026-09-09T16:35:42.750662788Z,50,2721.279,3953.032,1231.753,0
2026-09-09T16:35:49.308027399Z,12,4568.146,5543.921,975.774,0
