timestamp,batch_size,fetch_ms,tlc_duration_ms,tlc_non_fetch_ms,exit_code
2026-09-09T15:19:34.001469311Z,4,4562.979,5593.234,1030.255,0
2026-09-09T15:19:38.941040439Z,50,2686.193,3925.204,1239.012,0
2026-09-09T15:19:41.889769033Z,50,720.078,1931.306,1211.228,0
2026-09-09T15:19:47.985908575Z,50,3831.126,5075.368,1244.242,0
2026-09-09T15:19:52.906351207Z,50,2790.661,3907.889,1117.228,0
2026-09-09T15:19:57.913555133Z,50,2791.840,3996.098,1204.258,0
2026-09-09T15:20:01.943413785Z,50,1788.208,3018.503,1230.296,0
2026-09-09T15:20:06.956144386Z,50,2740.048,3998.359,1258.311,0
2026-09-09T15:20:09.944187788Z,50,725.884,1976.772,1250.888,0
2026-09-09T15:20:13.918229422Z,50,1883.156,2953.312,1070.156,0
2026-09-09T15:20:17.944607837Z,50,1837.079,3003.619,1166.540,0
2026-09-09T15:20:20.867294278Z,50,751.883,1905.875,1153.991,0
2026-09-09T15:20:26.880546471Z,50,3850.752,4996.473,1145.720,0
2026-09-09T15:20:33.608461614Z,43,4592.359,5715.628,1123.269,0
2026-09-09T15:20:37.938178828Z,50,2139.150,3318.695,1179.545,0
2026-09-09T15:20:40.400037255Z,50,114.469,1448.325,1333.856,0
2026-09-09T15:20:42.949069983Z,50,340.303,1537.986,1197.683,0
2026-09-09T15:20:46.978601557Z,50,1771.236,3016.504,1245.268,0
2026-09-09T15:20:50.996147228Z,50,1739.842,2997.449,1257.608,0
2026-09-09T15:20:54.949270463Z,50,1714.120,2937.981,1223.862,0
2026-09-09T15:20:58.870703313Z,50,1730.500,2910.115,1179.615,0
2026-09-09T15:21:02.981112028Z,50,1890.940,3093.324,1202.384,0
2026-09-09T15:21:09.547447021Z,22,4565.366,5549.173,983.807,0
