timestamp,batch_size,fetch_ms,tlc_duration_ms,tlc_non_fetch_ms,exit_code
2026-09-09T18:52:09.173583721Z,50,3815.209,7257.039,3441.830,0
2026-09-09T18:52:14.222394750Z,50,484.101,4026.703,3542.602,0
2026-09-09T18:52:20.150162933Z,50,1478.913,4909.353,3430.440,0
2026-09-09T18:52:27.111410955Z,50,2623.999,5948.764,3324.765,0
2026-09-09T18:52:31.935714466Z,50,629.247,3812.619,3183.371,0
2026-09-09T18:52:36.020496197Z,50,96.766,3067.045,2970.279,0
2026-09-09T18:52:42.129520780Z,50,1668.599,5094.183,3425.584,0
2026-09-09T18:52:48.181726753Z,50,1630.485,5035.810,3405.325,0
2026-09-09T18:52:53.112981597Z,50,594.946,3916.023,3321.078,0
2026-09-09T18:52:57.725703984Z,50,91.793,3599.965,3508.172,0
2026-09-09T18:53:03.046781998Z,50,960.494,4306.510,3346.015,0
2026-09-09T18:53:07.467136439Z,50,103.710,3409.048,3305.337,0
2026-09-09T18:53:12.124416923Z,50,288.418,3643.864,3355.446,0
2026-09-09T18:53:17.892692561Z,50,1637.159,4756.776,3119.618,0
2026-09-09T18:53:26.072629125Z,28,4567.955,7148.811,2580.857,0
