timestamp,batch_size,fetch_ms,tlc_duration_ms,tlc_non_fetch_ms,exit_code
2026-09-09T15:17:57.072674341Z,3,4568.817,5568.570,999.753,0
2026-09-09T15:18:01.871316085Z,50,2694.662,3774.153,1079.490,0
2026-09-09T15:18:04.888921288Z,50,785.917,2006.248,1220.331,0
2026-09-09T15:18:08.918673050Z,50,1684.152,3011.015,1326.863,0
2026-09-09T15:18:11.892248245Z,50,710.426,1958.517,1248.092,0
2026-09-09T15:18:15.784480979Z,50,1736.551,2880.280,1143.729,0
2026-09-09T15:18:20.853726077Z,50,2903.370,4053.808,1150.438,0
2026-09-09T15:18:23.870353804Z,50,824.023,2005.863,1181.840,0
2026-09-09T15:18:26.925906492Z,50,761.524,2013.113,1251.590,0
2026-09-09T15:18:30.900520534Z,50,1739.816,2960.269,1220.453,0
2026-09-09T15:18:33.824922449Z,50,767.140,1909.779,1142.639,0
2026-09-09T15:18:37.813140562Z,50,1842.644,2964.958,1122.314,0
2026-09-09T15:18:41.916858651Z,50,1841.022,3083.782,1242.760,0
2026-09-09T15:18:44.861768365Z,50,780.398,1931.038,1150.640,0
2026-09-09T15:18:48.905711631Z,50,1948.512,3031.285,1082.773,0
2026-09-09T15:18:52.864646948Z,50,1827.001,2946.077,1119.076,0
2026-09-09T15:18:57.807434434Z,50,2916.748,3928.549,1011.801,0
2026-09-09T15:19:01.964199506Z,50,1806.969,3145.498,1338.529,0
2026-09-09T15:19:05.940173363Z,50,1668.632,2965.144,1296.512,0
2026-09-09T15:19:08.823460284Z,50,694.309,1853.378,1159.069,0
2026-09-09T15:19:13.969261973Z,50,3013.289,4127.717,1114.427,0
2026-09-09T15:19:17.914198635Z,50,1727.694,2928.982,1201.289,0
2026-09-09T15:19:20.828497004Z,50,777.079,1901.405,1124.326,0
2026-09-09T15:19:27.382696567Z,4,4566.229,5541.636,975.406,0
