timestamp,batch_size,fetch_ms,tlc_duration_ms,tlc_non_fetch_ms,exit_code
2026-09-09T15:11:28.642549551Z,50,2562.721,3747.547,1184.826,0
2026-09-09T15:11:31.656329960Z,50,808.917,1995.030,1186.113,0
2026-09-09T15:11:36.585483846Z,50,2740.046,3917.072,1177.026,0
2026-09-09T15:11:40.663529835Z,50,1835.569,3055.972,1220.403,0
2026-09-09T15:11:44.647001401Z,50,1751.292,2960.963,1209.670,0
2026-09-09T15:11:47.683188742Z,50,714.576,2007.532,1292.956,0
2026-09-09T15:11:52.618336912Z,50,2712.553,3923.308,1210.755,0
2026-09-09T15:11:55.640038502Z,50,852.142,2010.468,1158.326,0
2026-09-09T15:11:59.654735390Z,50,1793.829,2994.416,1200.587,0
2026-09-09T15:12:02.639798519Z,50,786.012,1975.425,1189.413,0
2026-09-09T15:12:06.717844934Z,50,1921.704,3063.797,1142.093,0
2026-09-09T15:12:09.677395185Z,50,723.112,1945.927,1222.815,0
2026-09-09T15:12:13.672441291Z,50,1736.288,2982.314,1246.026,0
2026-09-09T15:12:17.685693136Z,50,1888.811,3003.273,1114.462,0
2026-09-09T15:12:20.674345594Z,50,748.719,1976.460,1227.741,0
2026-09-09T15:12:24.703441774Z,50,1736.306,3015.384,1279.078,0
2026-09-09T15:12:29.671290764Z,50,2733.314,3954.290,1220.976,0
2026-09-09T15:12:33.654315608Z,50,1788.179,2972.633,1184.454,0
2026-09-09T15:12:37.677447150Z,50,1853.845,3012.573,1158.728,0
2026-09-09T15:12:40.689200198Z,50,787.041,1997.392,1210.351,0
2026-09-09T15:12:47.334044294Z,32,4591.429,5628.668,1037.238,0
