timestamp,batch_size,fetch_ms,tlc_duration_ms,tlc_non_fetch_ms,exit_code
2026-09-09T18:44:14.025797148Z,50,2772.902,5963.009,3190.107,0
2026-09-09T18:44:21.117909762Z,50,2735.375,6078.538,3343.163,0
2026-09-09T18:44:26.203128768Z,50,673.247,4072.817,3399.569,0
2026-09-09T18:44:32.122111086Z,50,1629.618,4907.375,3277.756,0
2026-09-09T18:44:37.532952110Z,50,138.576,4399.928,4261.352,0
2026-09-09T18:44:42.191642613Z,50,312.638,3645.435,3332.797,0
2026-09-09T18:44:48.227949269Z,50,1566.095,5022.441,3456.346,0
2026-09-09T18:44:53.167791647Z,50,609.175,3928.869,3319.694,0
2026-09-09T18:44:58.245052419Z,50,684.919,4063.597,3378.678,0
2026-09-09T18:45:03.010882177Z,50,612.861,3751.958,3139.097,0
2026-09-09T18:45:09.173771757Z,50,1815.966,5149.830,3333.864,0
2026-09-09T18:45:14.044193381Z,50,691.132,3857.206,3166.074,0
2026-09-09T18:45:21.237640844Z,50,2802.171,6180.020,3377.849,0
2026-09-09T18:45:26.229238886Z,50,105.317,3978.426,3873.109,0
2026-09-09T18:45:35.068257737Z,21,4577.807,7819.083,3241.276,0
